"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"01-0914846"|"COMMUNITY IST-AMERICA'S CHARITIES OF GREATER WASHINGTON DC"|"100937755"|"01-0914846"|"AMERICAS CHARITIES-GREATER WASHINGTON DC"|"117980785"|"0000 "|"03"|"3"|"1"|"2008"|"12"|"17"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"2991461.0000"|"12 "|"T11"|"431523.0000"|" "|"4"|""|"010"|"?"|"1/10/2009 8:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% DON SODO"|"12/14/2015 12:00:00 AM"|"01"|"2991461.0000"
"01-0914846"|"COMMUNITY 1ST-AMERICA'S CHARITIES OF GREATER WASHINGTON DC"|"100937755"|"01-0914846"|"AMERICAS CHARITIES-GREATER WASHINGTON DC"|"117980785"|"0000 "|"03"|"3"|"1"|"2008"|"12"|"17"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"6"|"2991461.0000"|"12 "|"T11"|"431523.0000"|" "|"4"|""|"010"|"?"|"1/10/2009 8:00:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% DON SODO"|"12/14/2015 12:00:00 AM"|"01"|"2991461.0000"
"01-0916120"|"TURTLE MOUNTAIN COMMUNITY DEVELOPMENT FINANCIAL INSTITUTION INCORPORATED"|"101004939"|"01-0916120"|"TURTLE MOUNTAIN CDFI"|"120627538"|"0000 "|"03"|"3"|"1"|"2009"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"332127.0000"|"12 "|"S40"|"943860.0000"|" "|"5"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% CHRYSTEL CORNELIUS"|"12/14/2015 12:00:00 AM"|"01"|"332127.0000"
"01-0916120"|"Turtle Mountain Community Development Financial Institution"|"101004939"|"01-0916120"|"TURTLE MOUNTAIN CDFI"|"120627538"|"0000 "|"03"|"3"|"1"|"2009"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"332127.0000"|"12 "|"S40"|"943860.0000"|" "|"5"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% CHRYSTEL CORNELIUS"|"12/14/2015 12:00:00 AM"|"01"|"332127.0000"
"01-0916120"|"Turtle Mountain Community Development Financial Institution"|"101004939"|"01-0916120"|"TURTLE MOUNTAIN CDFI"|"120627538"|"0000 "|"03"|"3"|"1"|"2009"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"332127.0000"|"12 "|"S40"|"943860.0000"|" "|"5"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% CHRYSTEL CORNELIUS"|"12/14/2015 12:00:00 AM"|"01"|"332127.0000"
"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"100957476"|"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"119018175"|"0000 "|"04"|"3"|"2"|"2009"|"03"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"6"|"2453061.0000"|"12 "|"S21"|"1569668.0000"|" "|"6"|""|"010"|"?"|"4/20/2009 5:00:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% LESLIE J NOVITSKY"|"12/14/2015 12:00:00 AM"|"01"|"2453061.0000"
"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"100957476"|"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"119018175"|"0000 "|"04"|"3"|"2"|"2009"|"03"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"6"|"2453061.0000"|"12 "|"S21"|"1569668.0000"|" "|"6"|""|"010"|"?"|"4/20/2009 5:00:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% LESLIE J NOVITSKY"|"12/14/2015 12:00:00 AM"|"01"|"2453061.0000"
"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"100957476"|"01-0916403"|"NATIONAL GRASSROOTS ADVOCACY INC"|"119018175"|"0000 "|"04"|"3"|"2"|"2009"|"03"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"3"|" "|" "|" "|"2014"|"12"|"6"|"2453061.0000"|"12 "|"S21"|"1569668.0000"|" "|"6"|""|"010"|"?"|"4/20/2009 5:00:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% LESLIE J NOVITSKY"|"12/14/2015 12:00:00 AM"|"01"|"2453061.0000"
"01-0916759"|"KIPP ST. LOUIS"|"101265934"|"01-0916759"|"KIPP ST LOUIS"|"121290500"|"0000 "|"03"|"3"|"1"|"2010"|"08"|"11"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"8299879.0000"|"06 "|"   "|"5953715.0000"|" "|"7"|"KIPP INSPIRE"|"010"|""|"8/5/2011 2:08:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% TRINA CLARK JAMES"|"12/14/2015 12:00:00 AM"|"01"|"8299879.0000"
"01-0916759"|"KIPP St Louis"|"101265934"|"01-0916759"|"KIPP ST LOUIS"|"121290500"|"0000 "|"03"|"3"|"1"|"2010"|"08"|"11"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"8299879.0000"|"06 "|"   "|"5953715.0000"|" "|"7"|"KIPP INSPIRE"|"010"|""|"8/5/2011 2:08:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% TRINA CLARK JAMES"|"12/14/2015 12:00:00 AM"|"01"|"8299879.0000"
"01-0916759"|"KIPP ST LOUIS"|"101265934"|"01-0916759"|"KIPP ST LOUIS"|"121290500"|"0000 "|"03"|"3"|"1"|"2010"|"08"|"11"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"06"|"7"|"8299879.0000"|"06 "|"   "|"5953715.0000"|" "|"7"|"KIPP INSPIRE"|"010"|""|"8/5/2011 2:08:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% TRINA CLARK JAMES"|"12/14/2015 12:00:00 AM"|"01"|"8299879.0000"
"01-0916973"|"HUMILITY OF MARY SHELTER INC"|"100927533"|"01-0916973"|"Humility of Mary Shelter Inc"|"117414153"|"0000 "|"03"|"3"|"1"|"2008"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2438731.0000"|"06 "|"L40"|"1683648.0000"|" "|"6"|""|"010"|"?"|"11/11/2008 10:02:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% MARY ANN VOGEL"|"12/14/2015 12:00:00 AM"|"01"|"2438731.0000"
"01-0916973"|"HUMILITY OF MARY SHELTER INC"|"100927533"|"01-0916973"|"Humility of Mary Shelter Inc"|"117414153"|"0000 "|"03"|"3"|"1"|"2008"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2438731.0000"|"06 "|"L40"|"1683648.0000"|" "|"6"|""|"010"|"?"|"11/11/2008 10:02:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% MARY ANN VOGEL"|"12/14/2015 12:00:00 AM"|"01"|"2438731.0000"
"01-0916973"|"HUMILITY OF MARY SHELTER INC"|"100927533"|"01-0916973"|"Humility of Mary Shelter Inc"|"117414153"|"0000 "|"03"|"3"|"1"|"2008"|"10"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2438731.0000"|"06 "|"L40"|"1683648.0000"|" "|"6"|""|"010"|"?"|"11/11/2008 10:02:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% MARY ANN VOGEL"|"12/14/2015 12:00:00 AM"|"01"|"2438731.0000"
"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"100957480"|"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"119018179"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"50845.0000"|"12 "|"X12"|"631860.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% JOSEPH E TYLER"|"12/14/2015 12:00:00 AM"|"01"|"50845.0000"
"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"100957480"|"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"119018179"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"50845.0000"|"12 "|"X12"|"631860.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% JOSEPH E TYLER"|"12/14/2015 12:00:00 AM"|"01"|"50845.0000"
"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"100957480"|"01-0917763"|"CAROLINA CHRISTIAN FOUNDATION INC"|"119018179"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"50845.0000"|"12 "|"X12"|"631860.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% JOSEPH E TYLER"|"12/14/2015 12:00:00 AM"|"01"|"50845.0000"
"01-0918435"|"BASEL ACTION NETWORK"|"100957224"|"01-0918435"|"BASEL ACTION NETWORK"|"121001239"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"1105130.0000"|"12 "|"C30"|"225784.0000"|" "|"4"|""|"010"|"?"|"7/30/2010 10:02:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JIM PUCKETT"|"12/14/2015 12:00:00 AM"|"01"|"1105130.0000"
"01-0918435"|"Basel Action Network"|"100957224"|"01-0918435"|"BASEL ACTION NETWORK"|"121001239"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"1105130.0000"|"12 "|"C30"|"225784.0000"|" "|"4"|""|"010"|"?"|"7/30/2010 10:02:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JIM PUCKETT"|"12/14/2015 12:00:00 AM"|"01"|"1105130.0000"
"01-0918435"|"BASEL ACTION NETWORK"|"100957224"|"01-0918435"|"BASEL ACTION NETWORK"|"121001239"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"1105130.0000"|"12 "|"C30"|"225784.0000"|" "|"4"|""|"010"|"?"|"7/30/2010 10:02:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% JIM PUCKETT"|"12/14/2015 12:00:00 AM"|"01"|"1105130.0000"
"01-0920313"|"IMPACT PERSONAL SAFETY, INC."|"101296802"|"01-0920313"|"IMPACT PERSONAL SAFETY"|"121327401"|"0000 "|"03"|"3"|"1"|"2010"|"12"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"176063.0000"|"12 "|"M40"|"34534.0000"|" "|"3"|""|"010"|""|"2/22/2012 9:33:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LISA GAETA"|"12/14/2015 12:00:00 AM"|"01"|"176063.0000"
"01-0920313"|"IMPACT PERSONAL SAFETY, INC."|"101296802"|"01-0920313"|"IMPACT PERSONAL SAFETY"|"121327401"|"0000 "|"03"|"3"|"1"|"2010"|"12"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"176063.0000"|"12 "|"M40"|"34534.0000"|" "|"3"|""|"010"|""|"2/22/2012 9:33:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LISA GAETA"|"12/14/2015 12:00:00 AM"|"01"|"176063.0000"
"01-0920313"|"IMPACT PERSONAL SAFETY, INC."|"101296802"|"01-0920313"|"IMPACT PERSONAL SAFETY"|"121327401"|"0000 "|"03"|"3"|"1"|"2010"|"12"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"176063.0000"|"12 "|"M40"|"34534.0000"|" "|"3"|""|"010"|""|"2/22/2012 9:33:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LISA GAETA"|"12/14/2015 12:00:00 AM"|"01"|"176063.0000"
"01-0920922"|"MIGHTY WRITERS"|"100957490"|"01-0920922"|"MIGHTY WRITERS"|"119018189"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"900777.0000"|"12 "|"B90"|"596565.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"899727.0000"
"01-0920922"|"MIGHTY WRITERS"|"100957490"|"01-0920922"|"MIGHTY WRITERS"|"119018189"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"900777.0000"|"12 "|"B90"|"596565.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"899727.0000"
"01-0920922"|"MIGHTY WRITERS"|"100957490"|"01-0920922"|"MIGHTY WRITERS"|"119018189"|"0000 "|"03"|"3"|"1"|"2009"|"03"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"900777.0000"|"12 "|"B90"|"596565.0000"|" "|"5"|""|"010"|"?"|"4/20/2009 5:01:00 PM"|"0"|"9/19/2015 4:01:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"899727.0000"
"01-0921490"|"IDignity, Inc."|"101109880"|"01-0921490"|"IDIGNITY INC"|"121133840"|"0000 "|"03"|"3"|"1"|"2011"|"01"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"309620.0000"|"12 "|"P20"|"289010.0000"|" "|"4"|""|"010"|""|"7/1/2011 11:55:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MICHAEL DIPPY"|"12/14/2015 12:00:00 AM"|"01"|"309620.0000"
"01-0921490"|"IDignity,Inc."|"101109880"|"01-0921490"|"IDIGNITY INC"|"121133840"|"0000 "|"03"|"3"|"1"|"2011"|"01"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"309620.0000"|"12 "|"P20"|"289010.0000"|" "|"4"|""|"010"|""|"7/1/2011 11:55:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MICHAEL DIPPY"|"12/14/2015 12:00:00 AM"|"01"|"309620.0000"
"01-0921490"|"IDIGNITY INC"|"101109880"|"01-0921490"|"IDIGNITY INC"|"121133840"|"0000 "|"03"|"3"|"1"|"2011"|"01"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"309620.0000"|"12 "|"P20"|"289010.0000"|" "|"4"|""|"010"|""|"7/1/2011 11:55:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% MICHAEL DIPPY"|"12/14/2015 12:00:00 AM"|"01"|"309620.0000"
"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"100998979"|"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"120336295"|"0000 "|"03"|"3"|"1"|"2009"|"07"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"95018.0000"|"12 "|"N63"|"34519.0000"|" "|"3"|""|"010"|"?"|"9/11/2009 4:10:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% MOUNTAINRIDGE"|"12/14/2015 12:00:00 AM"|"01"|"95018.0000"
"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"100998979"|"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"120336295"|"0000 "|"03"|"3"|"1"|"2009"|"07"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"95018.0000"|"12 "|"N63"|"34519.0000"|" "|"3"|""|"010"|"?"|"9/11/2009 4:10:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% MOUNTAINRIDGE"|"12/14/2015 12:00:00 AM"|"01"|"95018.0000"
"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"100998979"|"01-0922089"|"GOOSES GAMERS BASEBALL INC"|"120336295"|"0000 "|"03"|"3"|"1"|"2009"|"07"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"95018.0000"|"12 "|"N63"|"34519.0000"|" "|"3"|""|"010"|"?"|"9/11/2009 4:10:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% MOUNTAINRIDGE"|"12/14/2015 12:00:00 AM"|"01"|"95018.0000"
"01-0923793"|"CAMP TEN TREES"|"101004779"|"01-0923793"|"CAMP TEN TREES"|"120627552"|"0000 "|"03"|"3"|"1"|"2009"|"09"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"209452.0000"|"09 "|"N20"|"115325.0000"|" "|"4"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% KRISTEN CAMERON"|"12/14/2015 12:00:00 AM"|"01"|"169872.0000"
"01-0923793"|"Camp Ten Trees"|"101004779"|"01-0923793"|"CAMP TEN TREES"|"120627552"|"0000 "|"03"|"3"|"1"|"2009"|"09"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"209452.0000"|"09 "|"N20"|"115325.0000"|" "|"4"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% KRISTEN CAMERON"|"12/14/2015 12:00:00 AM"|"01"|"169872.0000"
"01-0923793"|"Camp Ten Trees"|"101004779"|"01-0923793"|"CAMP TEN TREES"|"120627552"|"0000 "|"03"|"3"|"1"|"2009"|"09"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"209452.0000"|"09 "|"N20"|"115325.0000"|" "|"4"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"4/16/2015 5:34:00 PM"|"% KRISTEN CAMERON"|"12/14/2015 12:00:00 AM"|"01"|"169872.0000"
"01-0925282"|"HERO House"|"101004954"|"01-0925282"|"HERO HOUSE"|"120627554"|"0000 "|"03"|"3"|"1"|"2009"|"08"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"439748.0000"|"12 "|"P82"|"71534.0000"|" "|"3"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% ROBERT SIMPSON III PRES"|"12/14/2015 12:00:00 AM"|"01"|"439748.0000"
"01-0925282"|"HERO House"|"101004954"|"01-0925282"|"HERO HOUSE"|"120627554"|"0000 "|"03"|"3"|"1"|"2009"|"08"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"439748.0000"|"12 "|"P82"|"71534.0000"|" "|"3"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% ROBERT SIMPSON III PRES"|"12/14/2015 12:00:00 AM"|"01"|"439748.0000"
"01-0925282"|"HERO House"|"101004954"|"01-0925282"|"HERO HOUSE"|"120627554"|"0000 "|"03"|"3"|"1"|"2009"|"08"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"439748.0000"|"12 "|"P82"|"71534.0000"|" "|"3"|""|"010"|"?"|"11/20/2009 2:03:00 PM"|"0"|"10/16/2015 6:21:00 PM"|"% ROBERT SIMPSON III PRES"|"12/14/2015 12:00:00 AM"|"01"|"439748.0000"
"01-0927325"|"ELECTRIFICATION COALITION ALLIANCE"|"101028241"|"01-0927325"|"Electrification Coalition Alliance Inc"|"120916349"|"0000 "|"04"|"3"|"2"|"2010"|"01"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"0"|"0.0000"|"12 "|"C35"|"499791.0000"|" "|"4"|""|"020"|"?"|"2/5/2010 2:19:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% RICHARD F RILEY JR"|"12/14/2015 12:00:00 AM"|"01"|"0.0000"
"01-0927325"|"ELECTRIFICATION COALITION ALLIANCE"|"101028241"|"01-0927325"|"Electrification Coalition Alliance Inc"|"120916349"|"0000 "|"04"|"3"|"2"|"2010"|"01"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"0"|"0.0000"|"12 "|"C35"|"499791.0000"|" "|"4"|""|"020"|"?"|"2/5/2010 2:19:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% RICHARD F RILEY JR"|"12/14/2015 12:00:00 AM"|"01"|"0.0000"
"01-0927325"|"ELECTRIFICATION COALITION ALLIANCE"|"101028241"|"01-0927325"|"Electrification Coalition Alliance Inc"|"120916349"|"0000 "|"04"|"3"|"2"|"2010"|"01"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"0"|"0.0000"|"12 "|"C35"|"499791.0000"|" "|"4"|""|"020"|"?"|"2/5/2010 2:19:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% RICHARD F RILEY JR"|"12/14/2015 12:00:00 AM"|"01"|"0.0000"
"01-0927327"|"ELECTRIFICATION COALITION FOUNDATION"|"101052625"|"01-0927327"|"Electrification Coalition Foundation"|"120975571"|"0000 "|"03"|"3"|"1"|"2010"|"04"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2013"|"12"|"6"|"2141990.0000"|"12 "|"C05"|"1045016.0000"|"2"|"6"|""|"010"|"?"|"6/4/2010 11:17:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% RAPHEL DIAMOND"|"12/14/2015 12:00:00 AM"|"01"|"2141990.0000"
"01-0927327"|"ELECTRIFICATION COALITION FOUNDATION"|"101052625"|"01-0927327"|"Electrification Coalition Foundation"|"120975571"|"0000 "|"03"|"3"|"1"|"2010"|"04"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2013"|"12"|"6"|"2141990.0000"|"12 "|"C05"|"1045016.0000"|"2"|"6"|""|"010"|"?"|"6/4/2010 11:17:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% RAPHEL DIAMOND"|"12/14/2015 12:00:00 AM"|"01"|"2141990.0000"
"01-0927327"|"ELECTRIFICATION COALITION FOUNDATION"|"101052625"|"01-0927327"|"Electrification Coalition Foundation"|"120975571"|"0000 "|"03"|"3"|"1"|"2010"|"04"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2013"|"12"|"6"|"2141990.0000"|"12 "|"C05"|"1045016.0000"|"2"|"6"|""|"010"|"?"|"6/4/2010 11:17:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% RAPHEL DIAMOND"|"12/14/2015 12:00:00 AM"|"01"|"2141990.0000"
"01-0927505"|"STOCKTON HINDU CULTURAL & COMMUNITY"|"101109888"|"01-0927505"|"Stockton Hindu Cultural and Community Center"|"121133848"|"0000 "|"03"|"3"|"1"|"2011"|"03"|"10"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"7"|" "|" "|" "|"2014"|"06"|"4"|"207352.0000"|"06 "|"X70"|"641357.0000"|" "|"5"|""|"060"|""|"7/1/2011 11:55:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"207352.0000"
"01-0927505"|"STOCKTON HINDU CULTURAL & COMMUNITY"|"101109888"|"01-0927505"|"Stockton Hindu Cultural and Community Center"|"121133848"|"0000 "|"03"|"3"|"1"|"2011"|"03"|"10"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"7"|" "|" "|" "|"2014"|"06"|"4"|"207352.0000"|"06 "|"X70"|"641357.0000"|" "|"5"|""|"060"|""|"7/1/2011 11:55:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"207352.0000"
"01-0927505"|"STOCKTON HINDU CULTURAL & COMMUNITY"|"101109888"|"01-0927505"|"Stockton Hindu Cultural and Community Center"|"121133848"|"0000 "|"03"|"3"|"1"|"2011"|"03"|"10"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"7"|" "|" "|" "|"2014"|"06"|"4"|"207352.0000"|"06 "|"X70"|"641357.0000"|" "|"5"|""|"060"|""|"7/1/2011 11:55:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"207352.0000"
"01-0930015"|"BREAKFORTH MINISTRIES AND CONSULTING INC"|"101016559"|"01-0930015"|"BREAKFORTH MINISTRIES AND CONSULTING INC"|"120735606"|"0000 "|"03"|"3"|"1"|"2009"|"11"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"7"|" "|" "|" "|"2014"|"12"|"1"|"4759.0000"|"12 "|"X20"|"0.0000"|" "|"0"|""|"020"|"?"|"12/11/2009 7:30:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% NICHELLE L EARLY"|"12/14/2015 12:00:00 AM"|"01"|"4759.0000"
